"53","44","48905"
"44","17","35410"
"17","44","35410"
"44","43","9847"
"43","44","9847"
"44","7","47318"
"7","44","47318"
"44","29","41507"
"29","44","41507"
"44","9","62523"
"9","44","62523"
"44","6","35830"
"6","44","35830"
"44","12","43475"
"12","44","43475"
"45","7","34438"
"7","45","34438"
"45","50","10679"
"50","45","10679"
"45","46","40791"
"46","45","40791"
"45","37","19763"
"37","45","19763"
"45","52","19296"
"52","45","19296"
"45","0","45157"
"0","45","45157"
"45","9","12140"
"9","45","12140"
"45","34","58904"
"34","45","58904"
"45","61","36842"
"61","45","36842"
"45","11","52150"
"11","45","52150"
"45","10","20565"
"10","45","20565"
"45","54","5376"
"54","45","5376"
"45","25","43817"
"25","45","43817"
"45","23","57215"
"23","45","57215"
"46","33","28522"
"33","46","28522"
"46","1","53394"
"1","46","53394"
"46","50","41268"
"50","46","41268"
"46","52","22216"
"52","46","22216"
"46","30","39281"
"30","46","39281"
"46","58","58804"
"58","46","58804"
"46","0","23797"
"0","46","23797"
"46","9","24893"
"9","46","24893"
"46","13","33449"
"13","46","33449"
"46","3","63836"
"3","46","63836"
"46","4","60445"
"4","46","60445"
"46","22","62655"
"22","46","62655"
"47","44","6642"
"44","47","6642"
"47","12","50475"
"12","47","50475"
"47","24","38805"
"24","47","38805"
"47","25","6400"
"25","47","6400"
"47","51","21469"
"51","47","21469"
"47","50","7967"
"50","47","7967"
"47","57","11171"
"57","47","11171"
"47","61","48429"
"61","47","48429"
"47","19","47654"
"19","47","47654"
"47","43","15990"
"43","47","15990"
"47","48","30771"
"48","47","30771"
"47","10","44920"
"10","47","44920"
"47","2","43373"
"2","47","43373"
"47","3","63248"
"3","47","63248"
"47","54","33258"
"54","47","33258"
"47","6","43603"
"6","47","43603"
"48","19","58239"
"19","48","58239"
"48","4","12254"
"4","48","12254"
"48","50","7118"
"50","48","7118"
"48","21","52771"
"21","48","52771"
"48","34","10371"
"34","48","10371"
"48","39","39861"
"39","48","39861"
"48","27","61640"
"27","48","61640"
"48","16","57732"
"16","48","57732"
"48","36","25844"
"36","48","25844"
"48","38","2392"
"38","48","2392"
"48","18","11663"
"18","48","11663"
"48","3","39623"
"3","48","39623"
"48","41","41535"
"41","48","41535"
"48","55","36168"
"55","48","36168"
"48","1","16950"
"1","48","16950"
"48","52","11058"
"52","48","11058"
"49","46","58957"
"46","49","58957"
"49","13","46511"
"13","49","46511"
"49","54","30066"
"54","49","30066"
"49","38","16076"
"38","49","16076"
"49","34","12262"
"34","49","12262"
"49","42","59161"
"42","49","59161"
"49","7","16845"
"7","49","16845"
"49","20","46332"
"20","49","46332"
"49","12","6761"
"12","49","6761"
"49","60","4113"
"60","49","4113"
"49","18","52621"
"18","49","52621"
"50","14","58978"
"14","50","58978"
"50","2","34516"
"2","50","34516"
"50","58","46926"
"58","50","46926"
"50","7","4529"
"7","50","4529"
"50","33","42465"
"33","50","42465"
"50","1","49547"
"1","50","49547"
"50","55","40650"
"55","50","40650"
"50","30","39175"
"30","50","39175"
"50","56","17491"
"56","50","17491"
"50","24","391"
"24","50","391"
"50","59","16621"
"59","50","16621"
"50","63","39158"
"63","50","39158"
"50","6","28787"
"6","50","28787"
"50","5","50454"
"5","50","50454"
"50","20","53280"
"20","50","53280"
"50","40","63455"
"40","50","63455"
"50","42","53060"
"42","50","53060"
"50","57","41210"
"57","50","41210"
"50","9","21752"
"9","50","21752"
"51","44","10793"
"44","51","10793"
"51","13","16552"
"13","51","16552"
"51","17","35867"
"17","51","35867"
"51","31","3799"
"31","51","3799"
"51","48","2676"
"48","51","2676"
"51","56","53500"
"56","51","53500"
"51","55","19704"
"55","51","19704"
"51","54","57267"
"54","51","57267"
"51","19","39192"
"19","51","39192"
"51","63","29067"
"63","51","29067"
"51","57","14305"
"57","51","14305"
"51","28","60851"
"28","51","60851"
"51","3","52485"
"3","51","52485"
"51","60","2516"
"60","51","2516"
"52","44","40809"
"44","52","40809"
"52","34","21449"
"34","52","21449"
"52","31","9254"
"31","52","9254"
"52","60","21376"
"60","52","21376"
"52","50","36924"
"50","52","36924"
"52","56","9304"
"56","52","9304"
"52","4","606"
"4","52","606"
"52","39","11772"
"39","52","11772"
"52","53","53831"
"53","52","53831"
"52","35","17633"
"35","52","17633"
"52","58","40325"
"58","52","40325"
"52","49","19093"
"49","52","19093"
"52","43","25879"
"43","52","25879"
"52","14","27841"
"14","52","27841"
"52","26","61488"
"26","52","61488"
"53","59","7703"
"59","53","7703"
"53","60","10177"
"60","53","10177"
"53","28","60395"
"28","53","60395"
"53","23","33549"
"23","53","33549"
"53","47","747"
"47","53","747"
"53","31","60177"
"31","53","60177"
"53","1","51496"
"1","53","51496"
"53","32","16452"
"32","53","16452"
"53","9","51333"
"9","53","51333"
"53","58","62319"
"58","53","62319"
"53","27","62258"
"27","53","62258"
"53","7","51378"
"7","53","51378"
"53","57","31092"
"57","53","31092"
"53","63","42896"
"63","53","42896"
"54","38","44019"
"38","54","44019"
"54","13","13748"
"13","54","13748"
"54","24","1314"
"24","54","1314"
"54","50","16168"
"50","54","16168"
"54","42","20122"
"42","54","20122"
"54","61","21604"
"61","54","21604"
"54","53","55471"
"53","54","55471"
"54","52","38924"
"52","54","38924"
"54","56","25665"
"56","54","25665"
"54","15","51617"
"15","54","51617"
"54","21","44828"
"21","54","44828"
"54","44","9217"
"44","54","9217"
"54","55","37045"
"55","54","37045"
"54","59","25089"
"59","54","25089"
"54","19","33277"
"19","54","33277"
"54","37","22289"
"37","54","22289"
"55","52","34990"
"52","55","34990"
"55","2","54150"
"2","55","54150"
"55","58","18850"
"58","55","18850"
"55","46","2203"
"46","55","2203"
"55","18","47426"
"18","55","47426"
"55","47","56754"
"47","55","56754"
"55","43","58880"
"43","55","58880"
"55","6","40047"
"6","55","40047"
"55","33","13900"
"33","55","13900"
"55","17","21469"
"17","55","21469"
"55","27","30246"
"27","55","30246"
"55","22","2415"
"22","55","2415"
"55","34","17016"
"34","55","17016"
"55","57","49789"
"57","55","49789"
"55","49","10629"
"49","55","10629"
"55","62","43556"
"62","55","43556"
"56","33","16157"
"33","56","16157"
"56","61","39569"
"61","56","39569"
"56","32","39769"
"32","56","39769"
"56","10","64318"
"10","56","64318"
"56","59","40654"
"59","56","40654"
"56","53","43698"
"53","56","43698"
"56","46","25114"
"46","56","25114"
"56","45","7932"
"45","56","7932"
"56","0","2557"
"0","56","2557"
"56","19","27543"
"19","56","27543"
"56","22","58785"
"22","56","58785"
"56","21","2940"
"21","56","2940"
"56","26","56925"
"26","56","56925"
"56","38","20065"
"38","56","20065"
"56","41","51016"
"41","56","51016"
"56","24","19544"
"24","56","19544"
"57","54","23718"
"54","57","23718"
"57","63","21178"
"63","57","21178"
"57","59","63008"
"59","57","63008"
"57","9","8158"
"9","57","8158"
"57","17","23973"
"17","57","23973"
"57","33","40314"
"33","57","40314"
"57","34","36021"
"34","57","36021"
"57","19","2506"
"19","57","2506"
"57","6","33338"
"6","57","33338"
"57","43","14003"
"43","57","14003"
"57","37","4998"
"37","57","4998"
"57","30","63396"
"30","57","63396"
"57","28","14222"
"28","57","14222"
"57","60","55365"
"60","57","55365"
"57","23","49054"
"23","57","49054"
"57","58","52463"
"58","57","52463"
"57","12","47014"
"12","57","47014"
"58","62","59649"
"62","58","59649"
"58","40","25377"
"40","58","25377"
"58","29","3332"
"29","58","3332"
"58","0","18129"
"0","58","18129"
"58","7","12303"
"7","58","12303"
"58","56","40084"
"56","58","40084"
"58","20","24753"
"20","58","24753"
"58","54","4273"
"54","58","4273"
"58","24","34592"
"24","58","34592"
"58","59","25135"
"59","58","25135"
"58","42","44081"
"42","58","44081"
"58","25","33443"
"25","58","33443"
"58","5","50483"
"5","58","50483"
"58","6","63919"
"6","58","63919"
"58","10","28136"
"10","58","28136"
"59","4","64683"
"4","59","64683"
"59","52","24221"
"52","59","24221"
"59","17","31223"
"17","59","31223"
"59","43","36700"
"43","59","36700"
"59","28","51923"
"28","59","51923"
"59","55","15345"
"55","59","15345"
"59","21","50698"
"21","59","50698"
"59","30","51766"
"30","59","51766"
"59","47","16500"
"47","59","16500"
"60","16","16678"
"16","60","16678"
"60","62","39943"
"62","60","39943"
"60","1","65418"
"1","60","65418"
"60","35","19128"
"35","60","19128"
"60","13","43384"
"13","60","43384"
"60","7","56027"
"7","60","56027"
"60","9","46059"
"9","60","46059"
"60","61","4412"
"61","60","4412"
"60","36","58347"
"36","60","58347"
"61","49","39096"
"49","61","39096"
"61","17","12642"
"17","61","12642"
"61","1","51035"
"1","61","51035"
"61","29","12306"
"29","61","12306"
"61","34","34724"
"34","61","34724"
"61","13","52540"
"13","61","52540"
"61","38","35671"
"38","61","35671"
"61","55","28673"
"55","61","28673"
"61","26","35020"
"26","61","35020"
"61","18","42410"
"18","61","42410"
"61","15","58578"
"15","61","58578"
"61","5","3778"
"5","61","3778"
"61","53","41899"
"53","61","41899"
"62","54","33308"
"54","62","33308"
"62","42","43072"
"42","62","43072"
"62","49","20989"
"49","62","20989"
"62","63","3188"
"63","62","3188"
"62","0","22945"
"0","62","22945"
"62","19","42179"
"19","62","42179"
"62","50","7196"
"50","62","7196"
"62","32","21318"
"32","62","21318"
"62","56","56887"
"56","62","56887"
"62","16","48479"
"16","62","48479"
"62","23","23542"
"23","62","23542"
"62","48","47431"
"48","62","47431"
"62","3","38788"
"3","62","38788"
"62","40","32699"
"40","62","32699"
"62","2","28475"
"2","62","28475"
"63","39","55247"
"39","63","55247"
"63","12","60008"
"12","63","60008"
"63","49","2833"
"49","63","2833"
"63","15","43348"
"15","63","43348"
"63","42","39104"
"42","63","39104"
"63","54","54195"
"54","63","54195"
"63","59","17200"
"59","63","17200"
"63","21","22379"
"21","63","22379"
"63","31","8478"
"31","63","8478"
"63","36","22430"
"36","63","22430"
"63","17","15695"
"17","63","15695"
"63","6","19377"
"6","63","19377"
"63","11","19415"
"11","63","19415"
"63","38","24316"
"38","63","24316"
"63","16","15670"
"16","63","15670"
"63","25","4040"
"25","63","4040"
"63","30","58490"
"30","63","58490"
"63","13","12305"
"13","63","12305"
"63","46","42302"
"46","63","42302"
